id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
157,DATASET_3,FACE_DETECT,1,0,273,1, 0, 0, 299,Chrome_75_Windows,MEDIUM
158,DATASET_3,FACE_DETECT,0,0,272,1, 0, 0, 305,Chrome_75_Windows,MEDIUM
159,DATASET_3,FACE_DETECT,0,0,288,1, 0, 0, 318,Chrome_75_Windows,MEDIUM
160,DATASET_3,FACE_DETECT,0,0,289,1, 0, 0, 312,Chrome_75_Windows,MEDIUM
161,DATASET_3,FACE_DETECT,0,0,292,1, 0, 0, 321,Chrome_75_Windows,MEDIUM
162,DATASET_3,FACE_DETECT,0,0,401,3, 0, 0, 441,Chrome_75_Windows,MEDIUM
163,DATASET_3,FACE_DETECT,0,0,389,1, 0, 0, 417,Chrome_75_Windows,MEDIUM
164,DATASET_3,FACE_DETECT,0,0,387,1, 0, 0, 419,Chrome_75_Windows,MEDIUM
165,DATASET_3,FACE_DETECT,0,0,388,1, 0, 0, 423,Chrome_75_Windows,MEDIUM
166,DATASET_3,FACE_DETECT,0,0,388,1, 0, 0, 407,Chrome_75_Windows,MEDIUM
167,DATASET_3,FACE_DETECT,0,0,381,1, 0, 0, 388,Chrome_75_Windows,MEDIUM
168,DATASET_3,FACE_DETECT,1,0,429,1, 0, 0, 459,Chrome_75_Windows,MEDIUM
169,DATASET_3,FACE_DETECT,0,0,397,1, 0, 0, 427,Chrome_75_Windows,MEDIUM
170,DATASET_3,FACE_DETECT,0,0,392,1, 0, 0, 421,Chrome_75_Windows,MEDIUM
171,DATASET_3,FACE_DETECT,0,0,373,1, 0, 0, 406,Chrome_75_Windows,MEDIUM
172,DATASET_3,FACE_DETECT,0,0,390,1, 0, 0, 417,Chrome_75_Windows,MEDIUM
