id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
179,DATASET_3,FACE_DETECT,0,0,81,5, 0, 0, 89,WINDOWS_10_WIN32,MEDIUM
180,DATASET_3,FACE_DETECT,0,0,78,4, 0, 0, 85,WINDOWS_10_WIN32,MEDIUM
181,DATASET_3,FACE_DETECT,1,0,95,8, 0, 0, 106,WINDOWS_10_WIN32,MEDIUM
182,DATASET_3,FACE_DETECT,1,0,82,4, 0, 0, 88,WINDOWS_10_WIN32,MEDIUM
183,DATASET_3,FACE_DETECT,1,0,80,5, 0, 0, 89,WINDOWS_10_WIN32,MEDIUM
184,DATASET_3,FACE_DETECT,0,0,82,7, 0, 1, 92,WINDOWS_10_WIN32,MEDIUM
185,DATASET_3,FACE_DETECT,0,0,92,4, 0, 0, 98,WINDOWS_10_WIN32,MEDIUM
186,DATASET_3,FACE_DETECT,1,0,79,3, 0, 1, 88,WINDOWS_10_WIN32,MEDIUM
187,DATASET_3,FACE_DETECT,1,0,83,5, 0, 0, 92,WINDOWS_10_WIN32,MEDIUM
188,DATASET_3,FACE_DETECT,0,0,82,2, 0, 1, 87,WINDOWS_10_WIN32,MEDIUM
189,DATASET_3,FACE_DETECT,0,0,79,3, 0, 0, 84,WINDOWS_10_WIN32,MEDIUM
190,DATASET_3,FACE_DETECT,1,0,81,3, 0, 1, 87,WINDOWS_10_WIN32,MEDIUM
191,DATASET_3,FACE_DETECT,1,0,86,8, 0, 0, 98,WINDOWS_10_WIN32,MEDIUM
192,DATASET_3,FACE_DETECT,1,0,87,7, 0, 0, 98,WINDOWS_10_WIN32,MEDIUM
193,DATASET_3,FACE_DETECT,1,0,88,8, 0, 0, 101,WINDOWS_10_WIN32,MEDIUM
194,DATASET_3,FACE_DETECT,2,0,78,3, 0, 0, 84,WINDOWS_10_WIN32,MEDIUM
195,DATASET_3,FACE_DETECT,2,0,85,5, 0, 1, 94,WINDOWS_10_WIN32,MEDIUM
196,DATASET_3,FACE_DETECT,2,0,77,2, 0, 1, 81,WINDOWS_10_WIN32,MEDIUM
197,DATASET_3,FACE_DETECT,1,0,91,6, 0, 1, 101,WINDOWS_10_WIN32,MEDIUM
198,DATASET_3,FACE_DETECT,1,0,90,3, 0, 2, 97,WINDOWS_10_WIN32,MEDIUM
199,DATASET_3,FACE_DETECT,1,0,99,4, 0, 2, 107,WINDOWS_10_WIN32,MEDIUM
